id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,greek_letters,spect_desig,color,linecolor
7628,7643.0,10142.0,471.0,,,,1.640968,-36.528251,101.833,-13.27,-122.36,30.0,5.94,0.901,K0III,1.045,74.393698,34.0829,-60.613104,-7.54e-06,-1.066e-05,-6.68e-05,0.4296045320707151,-0.6375382436576662,-6.43347754e-08,-5.93218019e-07,,,Scl,1,7628,,37.98393901545072,,,,,K,#F99220,#F99220
7635,7650.0,9774.0,456.0,,40    Cas,,1.641926,73.04004,140.4494,-11.81,-13.23,-5.0,5.28,-0.458,G8II-IIIvar,0.972,37.242407,17.073572,134.34105,9.83e-06,-4.34e-06,-7.52e-06,0.4298552640056629,1.2747891797675712,-5.72564956e-08,-6.4140849e-08,,40.0,Cas,1,7635,,132.8005886243731,,,,,G,#FFD423,#FFD423
7636,7651.0,9996.0,465.0,,,,1.642174,45.399706,160.5136,-16.21,0.59,3.0,6.38,0.352,B9pe...,-0.021,102.449398,46.975525,114.289306,6.92e-06,-1.07e-05,2.51e-06,0.4299202733523958,0.7923743560285,-7.85882976e-08,2.8604e-09,,,And,1,7636,,62.97961479295171,GY,6.399,6.369,,B,#93C2F1,#93C2F1
7664,7679.0,10148.0,473.0,,,,1.647718,-21.275384,77.2798,129.52,37.13,14.0,5.58,1.14,F0V,0.346,65.416181,30.109922,-28.041092,-3.58e-06,5.177e-05,7.77e-06,0.4313714573934417,-0.3713255039009587,6.27930679e-07,1.80011319e-07,,,Cet,1,7664,,30.47894989627983,,,,,F,#d4bf94,#d4bf94
7703,7719.0,10072.0,469.0,,52Chi And,,1.655835,44.386165,76.746,-20.49,14.95,7.0,5.01,0.585,G8III...,0.883,49.772829,23.037829,53.683165,4.31e-06,-6.4e-06,8.98e-06,0.4334966667896724,0.7746847131968938,-9.93383231e-08,7.2479645e-08,Chi,52.0,And,1,7703,,50.81594425605605,,,,χ,G,#FFD423,#FFD423
7725,7740.0,10164.0,475.0,,105    Psc,,1.661338,16.405858,120.1923,82.41,-11.56,17.0,5.98,0.581,K2III,1.119,104.564097,48.581576,33.9471,-3.38e-06,5.138e-05,-1.55e-06,0.4349372109308487,0.2863362356109662,3.995349541e-07,-5.6044461e-08,,105.0,Psc,1,7725,,51.003502395944686,,,,,K,#F99220,#F99220
7736,7751.0,10360.0,486.0,Gl 66B,,,1.663169,-56.1964,7.8223,286.1,16.66,22.5,5.76,6.293,K0V,0.88,3.945945,1.835674,-6.500103,7.51e-06,1.546e-05,-1.877e-05,0.4354167347044755,-0.9808122092628588,1.38705194e-06,8.0769959e-08,,,Eri,2,118084,Gl 66,0.2647280740017561,,,,,K,#F99220,#F99220
7771,7786.0,10110.0,470.0,,,,1.670308,53.868278,214.1328,-16.19,-4.63,-62.0,6.35,-0.303,K5III,1.608,114.381083,53.469504,172.946808,-2.324e-05,-2.941e-05,-5.405e-05,0.4372855232008198,0.9401788065898612,-7.84913348e-08,-2.2446873e-08,,,Per,1,7771,,115.1330474155817,,,,,K,#F99220,#F99220
7803,7818.0,10205.0,477.0,,53Tau And,,1.676337,40.577049,218.3406,16.67,-23.5,-14.0,4.96,-1.736,B8III,-0.068,150.121031,70.465886,142.023934,-2.7e-06,1.823e-05,-2.821e-05,0.4388640491613548,0.7082031071018775,8.08184405e-08,-1.13931214e-07,Tau,53.0,And,1,7803,,430.92332281862633,,,,τ,B,#93C2F1,#93C2F1
7804,7819.0,10262.0,,,,,1.676368,8.760769,54.7046,68.29,1.86,0.0,6.34,2.65,F2,0.401,48.942565,22.973814,8.332011,-7.76e-06,1.636e-05,4.9e-07,0.4388722159435464,0.1529042699034224,3.310792624e-07,9.017534e-09,,,Psc,1,7804,,7.585775750291836,,,,,F,#d4bf94,#d4bf94
7810,7825.0,10204.0,476.0,,,,1.677674,43.297687,69.5894,111.06,-31.65,17.0,5.63,1.417,A9IV:,0.214,45.840141,21.536741,47.723747,2.15e-06,4.24e-05,4.15e-06,0.4392139352981442,0.7556871943691214,5.384340736e-07,-1.53443529e-07,,,And,1,7810,,23.615655239177173,,,,,A,#f3e8d3,#f3e8d3
7859,7874.0,10308.0,484.0,,,,1.688435,25.745712,54.9451,118.38,-40.63,5.0,6.2,2.5,F2III,0.459,44.733942,21.171016,23.866954,-5.08e-06,3.248e-05,-7.53e-06,0.4420313538213066,0.4493474504267675,5.73922435e-07,-1.96979798e-07,,,Psc,1,7859,,8.709635899560805,,,,,F,#d4bf94,#d4bf94
7864,7879.0,10859.0,516.0,,Tau1Hyi,,1.689256,-79.1482,120.7729,59.76,22.13,2.0,6.33,0.92,G6/G8III,0.947,20.550182,9.731347,-118.613189,-3.13e-06,3.723e-05,4.3e-07,0.4422460630907356,-1.3813966842189138,2.897246555e-07,1.07289267e-07,Tau-1,,Hyi,1,7864,,37.32501577957206,,,,τ1,G,#FFD423,#FFD423
7869,7884.0,10380.0,489.0,,106Nu  Psc,,1.690526,5.487613,111.3586,-22.73,3.61,0.4,4.45,-0.784,K3III,1.347,100.168039,47.473101,10.649285,5.45e-06,-1.099e-05,1.98e-06,0.442578719766191,0.0957769181405137,-1.101981495e-07,1.7501773e-08,Nu,106.0,Psc,1,7869,,179.30813770804414,,,,ν,K,#F99220,#F99220
7871,7886.0,10481.0,494.0,,,,1.69092,-38.132827,41.58,50.23,56.51,11.0,6.2,3.106,F3/F5IV/V,0.404,29.553451,14.01016,-25.675155,1.001e-05,1.595e-05,2.01e-06,0.4426819348167277,-0.6655433787781625,2.435219117e-07,2.7396821e-07,,,Scl,1,7871,,4.984252094042598,,,,,F,#d4bf94,#d4bf94
7891,7906.0,10348.0,485.0,,,,1.694233,30.04712,157.7287,-8.1,-6.5,5.0,5.97,-0.02,K0III,1.015,123.320564,58.592484,78.976682,8.9e-06,-2.63e-06,-1.74e-06,0.4435490613883039,0.5244211672622213,-3.92699081e-08,-3.1512889e-08,,,Tri,1,7891,,88.71560120379604,,,,,K,#F99220,#F99220
7901,7916.0,10453.0,492.0,,,,1.695787,-11.324669,39.4477,60.1,-411.71,-10.0,5.75,2.77,F5V+...,0.443,34.929958,16.613471,-7.746261,-2.795e-05,-5.7e-07,-7.519e-05,0.4439559915139426,-0.1976527572310349,2.91373022e-07,-1.996026404e-06,,,Cet,1,7901,,6.792036326171843,,,,,F,#d4bf94,#d4bf94
7903,7918.0,10307.0,483.0,Gl 67,,,1.696383,42.613369,12.7389,791.35,-180.16,3.1,4.96,4.434,G2V,0.618,8.465575,4.02816,8.624862,-1.209e-05,4.837e-05,-6.04e-06,0.4441119220142844,0.7437435933971476,3.836573061e-06,-8.73440326e-07,,,And,1,7903,,1.466898282206286,,,,,G,#FFD423,#FFD423
7906,7921.0,10615.0,505.0,,,,1.696655,-60.789339,111.4827,12.81,-40.52,2.0,5.7,0.464,K2/K3III,1.264,49.126556,23.37942,-97.305604,-1.933e-05,-1.53e-06,-1.247e-05,0.4441833584155342,-1.0609741229069012,6.21046324e-08,-1.96446503e-07,,,Hyi,1,7906,,56.8067574106772,,,,,K,#F99220,#F99220
7926,7941.0,10538.0,498.0,,,,1.700833,-36.832305,93.1099,-29.32,-16.7,17.0,5.7,0.855,A0V,-0.01,67.257893,32.098346,-55.817146,1.418e-05,-7.9e-06,-1.646e-05,0.4452769842105025,-0.6428449884339851,-1.421473711e-07,-8.0963884e-08,,,Scl,1,7926,,39.62780342554393,,,,,A,#f3e8d3,#f3e8d3
7928,7943.0,10390.0,490.0,,,,1.700968,35.245707,84.246,49.41,-24.67,-2.0,5.63,1.002,B9IV-V,-0.059,62.092525,29.635963,48.617009,-4.95e-06,2e-05,-9.41e-06,0.4453123060313461,0.6151536344690776,2.395464395e-07,-1.19603534e-07,,,Tri,1,7928,,34.60987254853528,,,,,B,#93C2F1,#93C2F1
7940,7955.0,10537.0,497.0,,Pi  Scl,,1.702389,-32.32697,65.8762,-74.79,-46.35,10.0,5.25,1.156,K1II/III,1.044,50.228449,23.996286,-35.227357,1.095e-05,-2.124e-05,-1.798e-05,0.4456845103186727,-0.564212067222475,-3.625921516e-07,-2.2471114e-07,Pi,,Scl,1,7940,,30.033088786765592,,,,π,K,#F99220,#F99220
7948,7963.0,10293.0,482.0,,,,1.704915,58.627739,598.8024,15.39,-8.22,-4.0,6.35,-2.536,B8III,-0.027,281.193797,134.56721,511.259216,-2.83e-06,4.817e-05,-1.591e-05,0.4463457818622225,1.023247072297765,7.46128254e-08,-3.9851684e-08,,,Cas,1,7948,,900.3264310597219,,,,,B,#93C2F1,#93C2F1
7950,7965.0,10221.0,478.0,,43    Cas,,1.705688,68.043021,119.1895,53.08,-10.34,5.0,5.57,0.189,A0p SiSr,-0.049,40.19611,19.246268,110.544116,-6.52e-06,3.088e-05,2.51e-06,0.4465479687171393,1.1875747493648277,2.573391016e-07,-5.0129734e-08,,43.0,Cas,1,7950,,73.18127976744553,V557,5.583,5.543,,A,#f3e8d3,#f3e8d3
7963,7978.0,10647.0,506.0,NN 3109,,,1.708125,-53.740834,17.4338,166.97,-106.71,12.9,5.52,4.313,F8V,0.551,9.297155,4.45887,-14.057838,-5.62e-06,1.295e-05,-1.597e-05,0.4471859620672712,-0.9379544957659326,8.094934024e-07,-5.17344678e-07,,,Eri,1,7963,,1.6398344276265366,,,,,F,#d4bf94,#d4bf94
7966,7981.0,10476.0,493.0,Gl 68,107    Psc,,1.70827,20.268504,7.5324,-302.12,-677.4,-33.7,5.24,5.855,K1V,0.836,6.370804,3.055661,2.60927,-1.665e-05,-2.022e-05,-3.514e-05,0.4472241507079476,0.35375213588112,-1.4647190916e-06,-3.284127872e-06,,107.0,Psc,1,7966,,0.3962780342554391,,,,,K,#F99220,#F99220
7984,7999.0,10550.0,500.0,,,,1.712086,-3.6902,364.9635,-11.67,-34.38,-34.0,4.98,-2.831,K3II-III,1.378,328.229658,157.834292,-23.489626,-2.585e-05,-3.534e-05,-5.846e-05,0.4482231019446304,-0.0644061474407512,-5.65777565e-08,-1.66678943e-07,,,Cet,1,7984,,1181.4082519208876,,,,,K,#F99220,#F99220
8001,8016.0,10250.0,480.0,,42    Cas,,1.715493,70.622526,85.1064,76.62,-13.62,6.0,5.18,0.53,B9V,-0.022,25.437151,12.259994,80.285443,-7.12e-06,3.166e-05,3.92e-06,0.4491149263121178,1.2325955982232988,3.71464242e-07,-6.6031623e-08,,42.0,Cas,1,8001,,53.45643593969714,,,,,B,#93C2F1,#93C2F1
8005,8020.0,10362.0,488.0,,,,1.7162,61.421073,446.4286,2.42,-9.32,-5.0,6.33,-1.919,B7II,0.013,192.362234,92.755561,392.035242,1.148e-05,1.135e-05,-1.414e-05,0.4493000046592968,1.0719999536344438,1.1732491e-08,-4.5184635e-08,,,Cas,1,8005,,510.0350239594469,,,,,B,#93C2F1,#93C2F1
8029,8044.0,10486.0,495.0,,,,1.721242,45.322649,57.7701,139.04,5.06,12.0,6.33,2.521,K2IV,1.02,36.564277,17.690639,41.079093,-1.01e-05,3.837e-05,9.72e-06,0.4506199832432376,0.791029444651255,6.740849414e-07,2.4531572e-08,,,And,1,8029,,8.542795299048484,,,,,K,#F99220,#F99220
8031,8046.0,10425.0,491.0,,44    Cas,,1.722151,60.551332,320.5128,13.57,-15.78,-33.0,5.78,-1.749,B8IIIn,-0.01,141.831666,68.662794,279.101173,-4.91e-06,2.105e-05,-4.144e-05,0.4508582066556439,1.0568201175935177,6.57892164e-08,-7.6503598e-08,,44.0,Cas,1,8031,,436.1139713930648,,,,,B,#93C2F1,#93C2F1
8053,8068.0,10516.0,496.0,,Phi Per,,1.727675,50.688732,220.2643,24.08,-13.59,1.0,4.01,-2.705,B2Vpe,-0.098,125.512408,60.986585,170.421939,-5.6e-07,2.832e-05,-8.4e-06,0.4523042075024249,0.8846852734959337,1.167431342e-07,-6.5886179e-08,Phi,,Per,1,8053,,1051.9618738232234,Phi,4.09,3.98,φ,B,#93C2F1,#93C2F1
8071,8086.0,10588.0,503.0,,,,1.730596,32.192015,129.7017,-6.01,1.38,-5.0,6.32,0.755,G8III-IV SB,0.879,98.688151,48.045898,69.099639,-2.65e-06,-5.49e-06,-1.99e-06,0.4530689160486057,0.561856648541245,-2.91373022e-08,6.690428e-09,,,Tri,1,8071,,43.45102241715714,,,,,G,#FFD423,#FFD423
8079,8094.0,10658.0,507.0,,,,1.731888,-4.765514,209.6436,-23.98,-30.81,20.0,6.2,-0.407,K0,1.537,187.809843,91.513015,-17.416797,2.666e-05,-1.412e-05,-3.29e-05,0.4534071687396948,-0.0831739179970725,-1.162583205e-07,-1.49371094e-07,,,Cet,1,8079,,126.70682249985478,,,,,K,#F99220,#F99220
8087,8102.0,10700.0,509.0,Gl 71,52Tau Cet,,1.734479,-15.93748,3.6502,-1721.82,854.07,-17.0,3.49,5.678,G8V,0.727,3.154083,1.539508,-1.00226,2.07e-06,-3.289e-05,1.931e-05,0.4540854403344977,-0.2781615013282412,-8.3476189145e-06,4.140648201e-06,Tau,52.0,Cet,1,8087,,0.4664445252037795,,,,τ,G,#FFD423,#FFD423
8100,8115.0,10543.0,499.0,,,,1.738317,57.536617,84.9618,46.7,-18.39,5.0,6.18,1.534,A3V,0.131,40.962597,20.04508,71.685252,-2.5e-07,2.129e-05,2.5e-07,0.4550903190699021,1.004203401874194,2.264079888e-07,-8.9157235e-08,,,Cas,1,8100,,21.203131167398496,V773,6.217,6.167,,A,#f3e8d3,#f3e8d3
8112,8127.0,10597.0,504.0,,,,1.740702,46.139692,192.3077,-7.11,-31.62,-19.0,6.32,-0.1,K5III,1.419,119.651731,58.644046,138.659747,9.91e-06,-2.52e-06,-3.444e-05,0.455714836385289,0.8052895346417563,-3.44702526e-08,-1.53298085e-07,,,And,1,8112,,95.49925860214354,,,,,K,#F99220,#F99220
8128,8143.0,10725.0,,,,,1.745466,-6.766164,189.3939,11.07,4.71,0.0,6.45,0.063,G0,0.864,168.777805,82.983076,-22.313925,-4.03e-06,9.35e-06,4.29e-06,0.4569618676026513,-0.1180918401961649,5.36688744e-08,2.2834724e-08,,,Cet,1,8128,,82.18640803889055,,,,,G,#FFD423,#FFD423
8133,8148.0,10587.0,502.0,,,,1.746156,57.089226,193.4236,18.08,1.84,5.0,6.25,-0.183,A2V,0.062,94.302033,46.386768,162.382575,-6.29e-06,1.58e-05,5.23e-06,0.4571425629752426,0.9963949590549962,8.76543134e-08,8.920571e-09,,,Cas,1,8133,,103.08607400626256,,,,,A,#f3e8d3,#f3e8d3
8144,8159.0,10697.0,508.0,,109    Psc,,1.748841,20.083149,32.5733,-45.05,-105.39,-44.0,6.27,3.706,G5IV,0.72,27.441525,13.522305,11.184998,-2.964e-05,-2.254e-05,-3.108e-05,0.4578454079250729,0.3505170822300512,-2.18408563e-07,-5.10945137e-07,,109.0,Psc,1,8144,,2.868137712668465,,,,,G,#FFD423,#FFD423
8183,8198.0,10761.0,510.0,,110Omi Psc,,1.756564,9.157736,85.6898,70.82,38.99,14.0,4.26,-0.405,K0III,0.942,75.808974,37.546943,13.637807,-2.7e-06,3.149e-05,1.827e-05,0.459867349269175,0.1598326410024725,3.433450485e-07,1.89028854e-07,Omi,110.0,Psc,1,8183,,126.4736347471151,,,,ο,K,#F99220,#F99220
8194,8209.0,10830.0,514.0,,Eps Scl,,1.760763,-25.05261,28.1136,159.48,-72.38,15.0,5.29,3.045,F2IV,0.395,22.810411,11.328887,-11.904768,-9.6e-07,2.379e-05,-1.543e-05,0.4609667223325053,-0.4372505284462337,7.731808577e-07,-3.50908141e-07,Eps,,Scl,1,8194,,5.272298614228228,,,,ε,F,#d4bf94,#d4bf94
8215,8230.0,10824.0,513.0,,,,1.766461,-5.733299,168.9189,-9.09,-29.69,11.0,5.37,-0.768,K4III,1.517,150.419242,74.986166,-16.874676,1.117e-05,-2.75e-06,-2.531e-05,0.4624584693913188,-0.1000649464853337,-4.40695635e-08,-1.43941181e-07,,,Cet,1,8215,,176.68512984538805,,,,,K,#F99220,#F99220
8218,8233.0,10863.0,517.0,,,,1.766959,-27.348831,43.4972,97.86,-45.12,6.0,6.38,3.188,F2V,0.366,34.574813,17.24169,-19.982931,-8.24e-06,1.895e-05,-1.127e-05,0.4625887173383431,-0.477327150044405,4.744386677e-07,-2.18747932e-07,,,For,1,8218,,4.6216813609224445,,,,,F,#d4bf94,#d4bf94
8225,8240.0,10934.0,519.0,,,,1.76832,-50.816256,194.5525,43.66,-17.45,-2.0,5.49,-0.955,M3III,1.615,109.981605,54.894399,-150.802254,-3.096e-05,3.057e-05,-8.81e-06,0.4629450541094631,-0.8869109722498862,2.116696529e-07,-8.4599987e-08,,,Phe,1,8225,,209.89398836235245,,,,,M,#FF2620,#FF2620
8226,8241.0,10939.0,520.0,,,,1.768392,-53.522037,62.0347,126.45,59.04,10.0,5.04,1.077,A1V,0.031,32.99815,16.47104,-49.88128,1.23e-06,4.312e-05,2.33e-06,0.4629640461603668,-0.9341357694525264,6.13046899e-07,2.86233997e-07,,,Eri,1,8226,,32.299812405956246,,,,,A,#f3e8d3,#f3e8d3
8305,8320.0,11022.0,524.0,,,,1.787972,-41.759926,184.1621,12.1,48.81,-13.0,6.18,-0.146,K5/M0III,1.544,122.597034,61.98086,-122.653889,1.218e-05,1.826e-05,4.136e-05,0.4680901052964842,-0.7288482064213763,5.86624553e-08,2.36637557e-07,,,Phe,1,8305,,99.63226419544176,,,,,K,#F99220,#F99220
8347,8362.0,10780.0,511.0,Gl 75,,,1.795668,63.852501,10.0675,582.05,-246.83,4.0,5.63,5.615,K0V,0.804,3.955256,2.009812,9.03725,-1.62e-06,3.104e-05,-1.64e-06,0.4701047072577421,1.1144363791759386,2.8218580276e-06,-1.196665607e-06,,,Cas,1,8347,,0.4943106869868351,V987,5.643,5.613,,K,#F99220,#F99220
8351,8366.0,11604.0,550.0,,Tau2Hyi,,1.796291,-80.176311,61.8429,-71.73,-58.41,30.0,6.05,2.094,F0III,0.338,9.406165,4.781006,-60.93639,-9.7e-07,-2.462e-05,-3.322e-05,0.4702678771275357,-1.3993406088221123,-3.47756853e-07,-2.8317967e-07,Tau-2,,Hyi,1,8351,,12.659017493002446,,,,τ2,F,#d4bf94,#d4bf94
8354,8369.0,11050.0,528.0,,,,1.796602,-37.159483,157.2327,0.81,20.4,15.0,6.33,0.347,K0III,1.016,111.700669,56.78924,-94.974244,1.899e-05,1.035e-05,3.13e-06,0.4703494053611696,-0.6485553256075874,3.9269908e-09,9.890199e-08,,,For,1,8354,,63.27031548665012,,,,,K,#F99220,#F99220
8355,8370.0,10874.0,518.0,,,,1.79667,46.22975,58.8582,12.84,-55.52,-3.0,6.33,2.481,F6V,0.461,36.294516,18.453147,42.502636,6.64e-06,7.49e-06,-1.317e-05,0.4703669796881701,0.8068613427751438,6.22500765e-08,-2.69168555e-07,,,And,1,8355,,8.863392873279338,,,,,F,#d4bf94,#d4bf94
8372,8387.0,10982.0,522.0,,4    Ari,,1.803038,16.955551,84.3882,55.87,-32.97,10.0,5.86,1.229,B9.5V,-0.039,71.892913,36.703322,24.610134,1.82e-06,2.659e-05,-9.92e-06,0.4720341320722791,0.2959301873731375,2.708654033e-07,-1.5984307e-07,,4.0,Ari,1,8372,,28.08018728116636,,,,,B,#93C2F1,#93C2F1
8388,8404.0,11037.0,527.0,,,,1.807227,3.685447,98.4252,-9.17,17.68,3.0,5.91,0.944,G9III,0.97,87.43163,44.757221,6.326658,4.24e-06,-2.75e-06,8.62e-06,0.4731310139976231,0.0643231770067575,-4.44574145e-08,8.5715058e-08,,,Psc,1,8388,,36.50900524844984,,,,,G,#FFD423,#FFD423
8408,8423.0,10975.0,521.0,,,,1.810808,37.95287,104.6025,111.84,-27.04,37.0,5.94,0.842,K0III,0.975,73.384908,37.653516,64.332108,8.16e-06,6.793e-05,1.246e-05,0.4740683023866779,0.6624025429308338,5.422156203e-07,-1.31093619e-07,,,And,1,8408,,40.10513660865759,,,,,K,#F99220,#F99220
8417,8433.0,11007.0,523.0,NN 3115,,,1.81155,32.69021,27.8552,-166.73,297.35,-26.5,5.78,3.555,F8V,0.572,20.855444,10.705904,15.044369,-2.93e-05,-4.035e-05,1.916e-05,0.4742627881138161,0.5705517929429412,-8.083298495e-07,1.441593479e-06,,,Tri,1,8417,,3.2960971217745763,,,,,F,#d4bf94,#d4bf94
8459,8475.0,11031.0,526.0,,,,1.820986,47.896924,127.551,-20.22,-11.46,-2.0,6.01,0.482,A3V,0.17,75.983239,39.242676,94.635156,9.19e-06,-9.33e-06,-6.27e-06,0.4767330252433957,0.8359590218530887,-9.80293262e-08,-5.5559647e-08,,,Per,1,8459,,55.872743899402,,,,,A,#f3e8d3,#f3e8d3
8464,8480.0,11183.0,532.0,,,,1.822059,-31.072463,154.0832,85.62,-16.48,20.0,6.35,0.411,K2/K3III,1.222,117.242366,60.593443,-79.525782,-1.944e-05,6.194e-05,-2.11e-05,0.4770139171028912,-0.5423167921013226,4.150974732e-07,-7.9897294e-08,,,For,1,8464,,59.64856499193782,,,,,K,#F99220,#F99220
8481,8497.0,11171.0,531.0,Wo 9061A,53Chi Cet,,1.826418,-10.68641,23.1857,-148.9,-94.47,-0.9,4.66,2.834,F3III,0.333,20.228295,10.483677,-4.299405,5.15e-06,-1.618e-05,-1.026e-05,0.4781550724837594,-0.1865130455304849,-7.218875703e-07,-4.58003484e-07,Chi,53.0,Cet,1,8481,Wo 9061,6.4032432446894685,,,,χ,F,#d4bf94,#d4bf94
8498,8514.0,11262.0,535.0,,,,1.83024,-38.402797,27.3523,2.1,282.37,22.0,6.37,4.185,F6V,0.523,19.021213,9.882247,-16.990989,3.616e-05,1.91e-05,1.536e-05,0.4791556950845138,-0.6702552415265963,1.01810872e-08,1.368968389e-06,,,For,1,8498,,1.8450154191794736,,,,,F,#d4bf94,#d4bf94
8527,8544.0,11154.0,530.0,,1    Ari,,1.835714,22.275338,179.5332,-14.32,-7.55,3.0,5.83,-0.441,K1III+...,0.743,147.315872,76.804535,68.053486,1.049e-05,-8.59e-06,-4.92e-06,0.4805889105284582,0.38877799371997,-6.9425319e-08,-3.6603432e-08,,1.0,Ari,1,8527,,130.73744701631327,,,,,K,#F99220,#F99220
8535,8552.0,11332.0,537.0,,,,1.83893,-47.816392,151.9757,115.7,48.33,12.0,6.14,0.231,K1IV,0.998,90.452918,47.255664,-112.613577,-8.78e-06,9.158e-05,1.482e-05,0.4814307751324985,-0.8345534697835537,5.609294284e-07,2.34310451e-07,,,Phe,1,8535,,70.40443214699752,,,,,K,#F99220,#F99220
8571,8588.0,11257.0,534.0,,,,1.84777,11.043378,42.0168,-69.33,-27.84,11.0,5.92,2.803,F2Vw,0.302,36.507073,19.180098,8.048426,1.73e-05,-6.86e-06,-3.41e-06,0.4837451649384086,0.1927433099938799,-3.361213247e-07,-1.34972128e-07,,,Ari,1,8571,,6.588704043340734,,,,,F,#d4bf94,#d4bf94
8576,8593.0,11413.0,541.0,,,,1.848459,-50.206138,77.1605,-47.97,-4.3,7.0,5.94,1.503,A1V,0.154,43.714305,22.976626,-59.286479,1.131e-05,-1.433e-05,-6.53e-06,0.4839253120551776,-0.876262404411145,-2.325651225e-07,-2.0846988e-08,,,Phe,1,8576,,21.817249589883,BD,5.96,5.92,,A,#f3e8d3,#f3e8d3
8581,8598.0,11151.0,529.0,,,,1.849198,51.933417,41.684,41.16,-115.5,-17.0,5.96,2.86,F5V,0.419,22.747826,11.962144,32.817475,2.9e-06,1.092e-05,-2.808e-05,0.4841188820564705,0.9064091233517412,1.995493109e-07,-5.59959801e-07,,,Per,1,8581,,6.251726927756857,,,,,F,#d4bf94,#d4bf94
8624,8641.0,11421.0,,,,,1.857321,-39.835935,161.8123,15.74,-24.7,0.0,6.44,0.395,K1IIICN...,1.094,109.851044,58.064541,-103.655572,-1.674e-05,5.12e-06,-1.488e-05,0.4862454007096415,-0.6952682268035663,7.63096733e-08,-1.19748979e-07,,,Phe,1,8624,,60.53408747539136,,,,,K,#F99220,#F99220
8628,8645.0,11353.0,539.0,,55Zet Cet,,1.857676,-10.335038,72.0461,38.78,-38.04,9.0,3.74,-0.548,K2III,1.136,62.65906,33.12747,-12.925362,-4.3e-07,1.509e-05,-1.472e-05,0.4863384110940215,-0.180380435702335,1.880107453e-07,-1.84423124e-07,Zet,55.0,Cet,1,8628,,144.27796231294775,,,,ζ,K,#F99220,#F99220
8647,8664.0,11365.0,,,,,1.8605,-6.874143,167.5042,4.13,-9.39,0.0,6.42,0.3,K0,1.233,146.960115,77.836008,-20.048376,-2.38e-06,2.54e-06,-7.57e-06,0.4870777621995438,-0.119976422335035,2.0022805e-08,-4.5524004e-08,,,Cet,1,8647,,66.06934480075961,,,,,K,#F99220,#F99220
8671,8688.0,11396.0,,,,,1.862805,-15.64748,355.8719,13.42,1.47,0.0,6.44,-1.316,M2III,1.608,302.733677,160.57399,-95.985018,-1.024e-05,2.077e-05,2.44e-06,0.4876812192924644,-0.2731000516408413,6.50619959e-08,7.126761e-09,,,Cet,1,8671,,292.6846862378789,,,,,M,#FF2620,#FF2620
8687,8704.0,11241.0,533.0,,1    Per,,1.866476,55.147385,396.8254,12.53,-8.25,-3.0,5.53,-2.463,B1.5V,-0.175,200.233729,106.453463,325.644731,-1.36e-06,2.657e-05,-1.159e-05,0.488642351537599,0.96250343602513,6.07471541e-08,-3.9997128e-08,,1.0,Per,1,8687,,841.7827076608131,V436,5.751,5.521,,B,#93C2F1,#93C2F1
8696,8714.0,11291.0,536.0,,2    Per,,1.869268,50.792794,147.929,18.39,-28.68,10.0,5.7,-0.15,B9p...,-0.067,82.534437,43.956512,114.625073,1.357e-05,2.217e-05,-5.08e-06,0.4893732141258137,0.8865014883600737,8.91572358e-08,-1.39044563e-07,,2.0,Per,1,8696,,100.0,,,,,B,#93C2F1,#93C2F1
8753,8771.0,11335.0,538.0,,,,1.880758,51.474836,129.5337,-13.61,-6.84,6.0,6.28,0.718,A3V,0.05,71.097041,38.140036,101.338748,1.037e-05,-4.14e-06,2.13e-06,0.4923813196475082,0.8984053758390188,-6.59831419e-08,-3.3161255e-08,,,Per,1,8753,,44.95727713019056,,,,,A,#f3e8d3,#f3e8d3
8760,8778.0,11522.0,547.0,,,,1.881142,-16.92925,94.162,41.36,-51.94,-4.0,5.78,0.911,F0V,0.26,79.376366,42.591806,-27.41908,-1.846e-05,1.152e-05,-2.149e-05,0.4924818625407099,-0.2954711473569688,2.005189382e-07,-2.51812225e-07,,,Cet,1,8760,,37.63570016936729,BK,5.804,5.764,,F,#d4bf94,#d4bf94
8777,8796.0,11443.0,544.0,Gl 78.1,2Alp Tri,,1.884696,29.578829,19.4175,12.02,-233.69,-16.2,3.42,1.979,F6IV,0.488,14.872602,7.99818,9.584806,-3.66e-06,-6.9e-07,-2.731e-05,0.4934123459027885,0.5162479585904625,5.82746044e-08,-1.13296109e-06,Alp,2.0,Tri,1,8777,,14.073431383183484,Alp,3.429,3.409,α,F,#d4bf94,#d4bf94
8795,8814.0,11428.0,543.0,,55    And,,1.888152,40.72979,193.4236,-9.6,-4.17,-7.0,5.42,-1.013,K1III,1.311,129.029325,69.539836,126.207405,1.74e-06,-9.29e-06,-7.63e-06,0.4943169727565083,0.7108689311036125,-4.65421133e-08,-2.021673e-08,,55.0,And,1,8795,,221.41141120912616,,,,,K,#F99220,#F99220
8801,8820.0,11643.0,554.0,,,,1.889764,-38.594632,111.1111,128.67,29.48,22.0,6.09,0.861,K1/K2III,1.125,76.429156,41.232998,-69.311934,-8.71e-06,7.405e-05,-1.62e-06,0.4947391563354242,-0.6736033954231113,6.238097627e-07,1.42923073e-07,,,For,1,8801,,39.40941607322858,,,,,K,#F99220,#F99220
